stock_decision,name,slug,sku,brand_slug,category_slug,shortDescription,description,price,compareAtPrice,costPrice,stockStatus,stockQuantity,lowStockAlert,isFeatured,isActive,image_url,image_alt,metaTitle,metaDescription,metaKeywords,source_list_url,memory_size,memory_type,engine_clock,memory_clock,resolution,gpu_chipset,chipset_series,pci_express,port_types,warranty
STOCK,AFOX NVIDIA GeForce GT 240 1GB GDDR3 Graphics Card,afox-nvidia-geforce-gt-240-1gb-gddr3-graphics-card,GPU-AFOX-GT-240-1GB-GDDR3,afox,nvidia,"Video Memory: 1024MB GDDR3 • Engine Clock: 550 MHz, Memory Clock: 1400 MHz • Resolution: 2560 x 1600 • Interface: 1 x DVI, 1 x HDMI, 1 x D-Sub",,5000,,,IN_STOCK,0,5,false,true,/uploads/gpus/afox-nvidia-geforce-gt-240-1gb-gddr3-graphics-card.jpg,AFOX NVIDIA GeForce GT 240 1GB GDDR3 Graphics Card,Buy AFOX NVIDIA GeForce GT 240 1GB GDDR3 Graphics Card in Bangladesh | LogicBay BD,AFOX NVIDIA GeForce GT 240 1GB GDDR3 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, afox, nvidia geforce, 1gb",https://www.startech.com.bd/afox-gt-240-1gb-graphics-card,1GB,GDDR3,550 MHz,1400 MHz,2560 x 1600,NVIDIA GeForce,,,"1 x DVI, 1 x HDMI, 1 x D-Sub",3 Years
STOCK,AFOX NVIDIA GeForce GT 610 2GB GDDR3 Graphics Card,afox-nvidia-geforce-gt-610-2gb-gddr3-graphics-card,GPU-AFOX-GT-610-2GB-GDDR3,afox,nvidia,"Video Memory: 2048MB GDDR3 • Engine Clock: 810 MHz, Memory Clock: 1333 MHz • Resolution: 2560 x 1600 • Interface: 1 x DVI, 1 x HDMI, 1 x D-Sub",,5500,,,IN_STOCK,0,5,false,true,/uploads/gpus/afox-nvidia-geforce-gt-610-2gb-gddr3-graphics-card.jpg,AFOX NVIDIA GeForce GT 610 2GB GDDR3 Graphics Card,Buy AFOX NVIDIA GeForce GT 610 2GB GDDR3 Graphics Card in Bangladesh | LogicBay BD,AFOX NVIDIA GeForce GT 610 2GB GDDR3 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, afox, nvidia geforce, 2gb",https://www.startech.com.bd/afox-gt-610-2gb-graphics-card,2GB,GDDR3,810 MHz,1333 MHz,2560 x 1600,NVIDIA GeForce,GT 700,,"1 x DVI, 1 x HDMI, 1 x D-Sub",3 Years
STOCK,PELADN GeForce KaiTian GT 730 4GB GDDR3 Graphics Card,peladn-geforce-kaitian-gt-730-4gb-gddr3-graphics-card,GPU-PELADN-KAITIAN-GT-730-4GB-GDDR3,peladn,nvidia,Video Memory: 4GB GDDR3 • CUDA Cores: 192 • Memory Clock Speed: 902 MHz • Memory Frequency: 1300 MHz,,5999,,,IN_STOCK,0,5,false,true,/uploads/gpus/peladn-geforce-kaitian-gt-730-4gb-gddr3-graphics-card.jpg,PELADN GeForce KaiTian GT 730 4GB GDDR3 Graphics Card,Buy PELADN GeForce KaiTian GT 730 4GB GDDR3 Graphics Card in Bangladesh | LogicBay BD,PELADN GeForce KaiTian GT 730 4GB GDDR3 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, peladn, nvidia geforce, 4gb",https://www.startech.com.bd/peladn-geforce-kaitian-gt-730-4gd3-graphics-card,4GB,GDDR3,,,,NVIDIA GeForce,GT 700,,,3 Years
STOCK,Colorful GeForce GT710-2GD3-V 2GB Graphics Card,colorful-geforce-gt710-2gd3-v-2gb-graphics-card,GPU-COLORFUL-GT710-2GD3-V-2GB,colorful,nvidia,Single Fan • No Power Supply • Powered by GeForce GT710 • Integrated with 2GB GDDR5 64-bit,,6500,,,IN_STOCK,0,5,false,true,/uploads/gpus/colorful-geforce-gt710-2gd3-v-2gb-graphics-card.jpg,Colorful GeForce GT710-2GD3-V 2GB Graphics Card,Buy Colorful GeForce GT710-2GD3-V 2GB Graphics Card in Bangladesh | LogicBay BD,Colorful GeForce GT710-2GD3-V 2GB Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, colorful, nvidia geforce, 2gb",https://www.startech.com.bd/colorful-geforce-gt710-2gd3-v-graphics-card,2GB,GDDR5,,,,NVIDIA GeForce,GT 700,,,3 Years
STOCK,AFOX NVIDIA GeForce GT 710 2GB GDDR3 Graphics Card,afox-nvidia-geforce-gt-710-2gb-gddr3-graphics-card,GPU-AFOX-GT-710-2GB-GDDR3,afox,nvidia,"Video Memory: 2048MB GDDR3 • Base Clock: 954 MHz, Memory Clock: 1333 MHz • Resolution: 2048 x1536 • Interface: 1 x DVI, 1 x HDMI, 1 x D-Sub",,6500,,,IN_STOCK,0,5,false,true,/uploads/gpus/afox-nvidia-geforce-gt-710-2gb-gddr3-graphics-card.jpg,AFOX NVIDIA GeForce GT 710 2GB GDDR3 Graphics Card,Buy AFOX NVIDIA GeForce GT 710 2GB GDDR3 Graphics Card in Bangladesh | LogicBay BD,AFOX NVIDIA GeForce GT 710 2GB GDDR3 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, afox, nvidia geforce, 2gb",https://www.startech.com.bd/afox-gt-710-2gb-graphics-card,2GB,GDDR3,,1333 MHz,2048 x1536,NVIDIA GeForce,GT 700,,"1 x DVI, 1 x HDMI, 1 x D-Sub",3 Years
STOCK,ASUS GeForce GT 710 2GB GDDR5 EVO Low-profile Graphics Card,asus-geforce-gt-710-2gb-gddr5-evo-low-profile-graphics-card,GPU-ASUS-GT-710-2GB-GDDR5-EVO-LOW-PROFIL,asus,nvidia,"Engine Clock: 954 MHz • Memory: 2GB GDDR5 • Memory Speed: 5012 MHz • Output: 1x HDMI2.0b, 1x Native DVI-D",,8400,8500,,IN_STOCK,0,5,false,true,/uploads/gpus/asus-geforce-gt-710-2gb-gddr5-evo-low-profile-graphics-card.jpg,ASUS GeForce GT 710 2GB GDDR5 EVO Low-profile Graphics Card,Buy ASUS GeForce GT 710 2GB GDDR5 EVO Low-profile Graphics Card in Bangladesh | LogicBay BD,ASUS GeForce GT 710 2GB GDDR5 EVO Low-profile Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, asus, nvidia geforce, 7102gb",https://www.startech.com.bd/asus-geforce-gt-710-2gb-gddr5-evo-low-profile-graphics-card,7102GB,GDDR5,954 MHz,,,NVIDIA GeForce,GT 700,,,3 Years
STOCK,OCPC GeForce GT 730 4GB DDR3 Graphics Card,ocpc-geforce-gt-730-4gb-ddr3-graphics-card,GPU-OCPC-GT-730-4GB-DDR3,ocpc,nvidia,"Boost Clock: 700 MHz, Base Clock: 700 MHz • CUDA cores: 384, Memory Interface: 128-bit • Width: Single Slot • Outputs: 1x HDMI, 1x DVI, 1x VGA",,8100,,,IN_STOCK,0,5,false,true,/uploads/gpus/ocpc-geforce-gt-730-4gb-ddr3-graphics-card.jpg,OCPC GeForce GT 730 4GB DDR3 Graphics Card,Buy OCPC GeForce GT 730 4GB DDR3 Graphics Card in Bangladesh | LogicBay BD,OCPC GeForce GT 730 4GB DDR3 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, ocpc, nvidia geforce, 7304gb",https://www.startech.com.bd/ocpc-geforce-gt-730-4gb-graphics-card,7304GB,GDDR3,,,,NVIDIA GeForce,GT 700,,128-bit,3 Years
STOCK,AFOX NVIDIA GeForce GT 710 4GB GDDR3 Graphics Card,afox-nvidia-geforce-gt-710-4gb-gddr3-graphics-card,GPU-AFOX-GT-710-4GB-GDDR3,afox,nvidia,"Video Memory: 4096MB GDDR3 • Base Clock: 954 MHz, Memory Clock: 1600MHz • Resolution: 2048 x1536 • Interface: 1 x DVI, 1 x HDMI, 1 x D-Sub",,8500,,,IN_STOCK,0,5,false,true,/uploads/gpus/afox-nvidia-geforce-gt-710-4gb-gddr3-graphics-card.jpg,AFOX NVIDIA GeForce GT 710 4GB GDDR3 Graphics Card,Buy AFOX NVIDIA GeForce GT 710 4GB GDDR3 Graphics Card in Bangladesh | LogicBay BD,AFOX NVIDIA GeForce GT 710 4GB GDDR3 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, afox, nvidia geforce, 4gb",https://www.startech.com.bd/afox-gt-710-4gb-graphics-card,4GB,GDDR3,,1600MHz,2048 x1536,NVIDIA GeForce,GT 700,,"1 x DVI, 1 x HDMI, 1 x D-Sub",3 Years
STOCK,MSI GT 710 2GD3H LP 2GB DDR3 Gaming Graphic Card,msi-gt-710-2gd3h-lp-2gb-ddr3-gaming-graphic-card,GPU-MSI-GT-710-2GD3H-LP-2GB-DDR3-GAMING,msi,nvidia,Boost Clock: 1600 MHz • D-Sub x 1/ HDMI x 1/ DL-DVI-D x 1 • Predator: In-game video recording • Lower temperature and higher efficiency,,9100,9300,,IN_STOCK,0,5,false,true,/uploads/gpus/msi-gt-710-2gd3h-lp-2gb-ddr3-gaming-graphic-card.jpg,MSI GT 710 2GD3H LP 2GB DDR3 Gaming Graphic Card,Buy MSI GT 710 2GD3H LP 2GB DDR3 Gaming Graphic Card in Bangladesh | LogicBay BD,MSI GT 710 2GD3H LP 2GB DDR3 Gaming Graphic Card. Check price and warranty at LogicBay BD.,"graphics card, msi, nvidia geforce, 2gb",https://www.startech.com.bd/msi-gt-710-2gd3h-lp-graphics-card,2GB,GDDR3,,,,NVIDIA GeForce,GT 700,,,3 Years
STOCK,AFOX Radeon R7 350 2GB GDDR5 Single Fan Graphics Card,afox-radeon-r7-350-2gb-gddr5-single-fan-graphics-card,GPU-AFOX-R7-350-2GB-GDDR5-SINGLE-FAN,afox,amd-gpu,"Video Memory: 2GB GDDR5 • Engine Clock: 800 MHz • Resolution: 2560 x 1600 • Port: 1 x DVI, 1 x VGA, 1 x HDMI",,9700,,,IN_STOCK,0,5,false,true,/uploads/gpus/afox-radeon-r7-350-2gb-gddr5-single-fan-graphics-card.jpg,AFOX Radeon R7 350 2GB GDDR5 Single Fan Graphics Card,Buy AFOX Radeon R7 350 2GB GDDR5 Single Fan Graphics Card in Bangladesh | LogicBay BD,AFOX Radeon R7 350 2GB GDDR5 Single Fan Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, afox, amd radeon, 2gb",https://www.startech.com.bd/afox-radeon-r7-350-2gb-graphics-card,2GB,GDDR5,800 MHz,,2560 x 1600,AMD Radeon,RX 500,,,3 Years
STOCK,Asus Geforce Gt 730 2GB GDDR5 Graphics Card,asus-geforce-gt-730-2gb-gddr5-graphics-card,GPU-ASUS-GT-730-2GB-GDDR5,asus,nvidia,Breakthrough Graphics Performance • Auto-Extreme Technology • GPU Tweak II • Fan less Silent Cooling head Sinks,,10700,11000,,IN_STOCK,0,5,false,true,/uploads/gpus/asus-geforce-gt-730-2gb-gddr5-graphics-card.jpg,Asus Geforce Gt 730 2GB GDDR5 Graphics Card,Buy Asus Geforce Gt 730 2GB GDDR5 Graphics Card in Bangladesh | LogicBay BD,Asus Geforce Gt 730 2GB GDDR5 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, asus, nvidia geforce, 7302gb",https://www.startech.com.bd/asus-geforce-gt-730-2gb-gddr5-graphics-card,7302GB,GDDR5,,,,NVIDIA GeForce,GT 700,,,3 Years
STOCK,ARKTEK AMD Radeon RX 550 4GB GDDR5 Graphics Card,arktek-amd-radeon-rx-550-4gb-gddr5-graphics-card,GPU-ARKTEK-RX-550-4GB-GDDR5,arktek,amd-gpu,"Engine Clock: 1287MHz • Stream Processors: 640SP • Memory Clock: 7000MHz • Display Outputs: 1 x HDMI, 1 x DVI, 1 x Display Port",,12500,,,IN_STOCK,0,5,false,true,/uploads/gpus/arktek-amd-radeon-rx-550-4gb-gddr5-graphics-card.jpg,ARKTEK AMD Radeon RX 550 4GB GDDR5 Graphics Card,Buy ARKTEK AMD Radeon RX 550 4GB GDDR5 Graphics Card in Bangladesh | LogicBay BD,ARKTEK AMD Radeon RX 550 4GB GDDR5 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, arktek, amd radeon, 5504gb",https://www.startech.com.bd/arktek-amd-radeon-rx-550-4gb-graphics-card,5504GB,GDDR5,1287MHz,7000MHz,,AMD Radeon,RX 500,,,3 Years
STOCK,MSI GeForce GT 730 4GB DDR3 Graphics Card,msi-geforce-gt-730-4gb-ddr3-graphics-card,GPU-MSI-GT-730-4GB-DDR3,msi,nvidia,"Core Clocks 700 MHz • Memory Size: 4096 • Memory: 4GB DDR3 • Output: HDMI x1, D-SUB x1, DVI x1",,12400,12900,,IN_STOCK,0,5,false,true,/uploads/gpus/msi-geforce-gt-730-4gb-ddr3-graphics-card.jpg,MSI GeForce GT 730 4GB DDR3 Graphics Card,Buy MSI GeForce GT 730 4GB DDR3 Graphics Card in Bangladesh | LogicBay BD,MSI GeForce GT 730 4GB DDR3 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, msi, nvidia geforce, 7304gb",https://www.startech.com.bd/msi-gt-730-4gb-graphics-card,7304GB,GDDR3,,,,NVIDIA GeForce,GT 700,,,3 Years
STOCK,OCPC RX 550 XR 4GB GDDR5 Graphics Card,ocpc-rx-550-xr-4gb-gddr5-graphics-card,GPU-OCPC-RX-550-XR-4GB-GDDR5,ocpc,amd-gpu,"Memroy Size: 4GB GDDR5 • Base Clock: 1100 MHz • Memory Interface: 128‑bit • Video Output: 1 x DP, 1 x HDMI, 1 x DVI",,13900,,,IN_STOCK,0,5,false,true,/uploads/gpus/ocpc-rx-550-xr-4gb-gddr5-graphics-card.jpg,OCPC RX 550 XR 4GB GDDR5 Graphics Card,Buy OCPC RX 550 XR 4GB GDDR5 Graphics Card in Bangladesh | LogicBay BD,OCPC RX 550 XR 4GB GDDR5 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, ocpc, amd radeon, 4gb",https://www.startech.com.bd/ocpc-rx-550-xr-4gb-gddr5-graphics-card,4GB,GDDR5,,,,AMD Radeon,RX 500,,128‑bit,3 Years
STOCK,AFOX NVIDIA GeForce GT 1030 2GB GDDR5 Graphics Card,afox-nvidia-geforce-gt-1030-2gb-gddr5-graphics-card,GPU-AFOX-GT-1030-2GB-GDDR5,afox,nvidia,"Video Memory: 2048MB GDDR5 • Base Clock: 1228MHz , Boost Clock: 1468MHz • Resolution: 4K@60Hz, CUDA Cores: 384 • Interface: 1 x DVI, 1 x HDMI",,14000,,,IN_STOCK,0,5,false,true,/uploads/gpus/afox-nvidia-geforce-gt-1030-2gb-gddr5-graphics-card.jpg,AFOX NVIDIA GeForce GT 1030 2GB GDDR5 Graphics Card,Buy AFOX NVIDIA GeForce GT 1030 2GB GDDR5 Graphics Card in Bangladesh | LogicBay BD,AFOX NVIDIA GeForce GT 1030 2GB GDDR5 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, afox, nvidia geforce, 2gb",https://www.startech.com.bd/afox-gt-1030-2gb-graphics-card,2GB,GDDR5,,,"4K@60Hz, CUDA Cores: 384",NVIDIA GeForce,GT 1000,,"1 x DVI, 1 x HDMI",3 Years
STOCK,Gunnir Intel ARC A310 Index 4GB GDDR6 Graphics Card,gunnir-intel-arc-a310-index-4gb-gddr6-graphics-card,GPU-GUNNIR-ARC-A310-INDEX-4GB-GDDR6,gunnir,graphics-card,"Maximum Graphics Clock: 2000 MHz • Video Memory: 4GB GDDR6 • Memory Frequency: 15.5 Gbps • Output Ports: DP x3, HDMI x1",,12900,14000,,IN_STOCK,0,5,false,true,/uploads/gpus/gunnir-intel-arc-a310-index-4gb-gddr6-graphics-card.jpg,Gunnir Intel ARC A310 Index 4GB GDDR6 Graphics Card,Buy Gunnir Intel ARC A310 Index 4GB GDDR6 Graphics Card in Bangladesh | LogicBay BD,Gunnir Intel ARC A310 Index 4GB GDDR6 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, gunnir, intel arc, 4gb",https://www.startech.com.bd/gunnir-intel-arc-a310-index-4gb-gddr6-graphics-card,4GB,GDDR6,,,,Intel Arc,Arc A,,,3 Years
STOCK,AFOX Radeon RX 550 4GB GDDR5 Dual Fan Graphics Card,afox-radeon-rx-550-4gb-gddr5-dual-fan-graphics-card,GPU-AFOX-RX-550-4GB-GDDR5-DUAL-FAN,afox,amd-gpu,Video Memory: 4GB GDDR5 • Engine Clock: 1183 MHz • Resolution: 7680x4320 • DVI/ DisplayPort/ HDMI,,14500,,,IN_STOCK,0,5,false,true,/uploads/gpus/afox-radeon-rx-550-4gb-gddr5-dual-fan-graphics-card.jpg,AFOX Radeon RX 550 4GB GDDR5 Dual Fan Graphics Card,Buy AFOX Radeon RX 550 4GB GDDR5 Dual Fan Graphics Card in Bangladesh | LogicBay BD,AFOX Radeon RX 550 4GB GDDR5 Dual Fan Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, afox, amd radeon, 4gb",https://www.startech.com.bd/afox-radeon-rx-550-4gb-dual-fan-graphics-card,4GB,GDDR5,1183 MHz,,7680x4320,AMD Radeon,RX 500,,,3 Years
STOCK,AFOX AMD Radeon RX 580 8GB GDDR5 Dual Fan Graphics Card,afox-amd-radeon-rx-580-8gb-gddr5-dual-fan-graphics-card,GPU-AFOX-RX-580-8GB-GDDR5-DUAL-FAN,afox,amd-gpu,"Video Memory: 8GB GDDR5 • Engine Clock: 1284 MHz • Resolution: 3840 x 2160(1.4 HDR) • Interface: DVI, DisplayPort, HDMI",,19500,,,IN_STOCK,0,5,false,true,/uploads/gpus/afox-amd-radeon-rx-580-8gb-gddr5-dual-fan-graphics-card.jpg,AFOX AMD Radeon RX 580 8GB GDDR5 Dual Fan Graphics Card,Buy AFOX AMD Radeon RX 580 8GB GDDR5 Dual Fan Graphics Card in Bangladesh | LogicBay BD,AFOX AMD Radeon RX 580 8GB GDDR5 Dual Fan Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, afox, amd radeon, 8gb",https://www.startech.com.bd/afox-radeon-rx-580-8gb-graphics-card,8GB,GDDR5,1284 MHz,,3840 x 2160(1.4 HDR),AMD Radeon,RX 500,,"DVI, DisplayPort, HDMI",3 Years
STOCK,Asus Geforce GT 730 2GB GDDR5 Graphics Card with 4 HDMI Ports,asus-geforce-gt-730-2gb-gddr5-graphics-card-with-4-hdmi-ports,GPU-ASUS-GT-730-2GB-GDDR5-WITH-4-HDMI-PO,asus,nvidia,"OC mode: 927 MHz (Boost Clock) • Gaming mode: 902 MHz (Boost Clock) • Memory Type: GDDR5, Memory Bus: 64-bit • Output: 4 x HDMI 1.4b, HDCP Support",,16400,16500,,IN_STOCK,0,5,false,true,/uploads/gpus/asus-geforce-gt-730-2gb-gddr5-graphics-card-with-4-hdmi-ports.jpg,Asus Geforce GT 730 2GB GDDR5 Graphics Card with 4 HDMI Ports,Buy Asus Geforce GT 730 2GB GDDR5 Graphics Card with 4 HDMI Ports in Bangladesh | LogicBay BD,Asus Geforce GT 730 2GB GDDR5 Graphics Card with 4 HDMI Ports. Check price and warranty at LogicBay BD.,"graphics card, asus, nvidia geforce, 7302gb",https://www.startech.com.bd/asus-gt-730-2gb-gddr5-graphics-card,7302GB,GDDR5,,,,NVIDIA GeForce,GT 700,,,3 Years
STOCK,ARKTEK AMD Radeon RX 550 8GB GDDR5 Graphics Card,arktek-amd-radeon-rx-550-8gb-gddr5-graphics-card,GPU-ARKTEK-RX-550-8GB-GDDR5,arktek,amd-gpu,"Engine Clock: 1287MHz • Stream Processors: 640SP • Memory Clock: 7000MHz • Display Outputs: 1 x HDMI, 1 x DVI, 1 x Display Port",,16900,,,IN_STOCK,0,5,false,true,/uploads/gpus/arktek-amd-radeon-rx-550-8gb-gddr5-graphics-card.jpg,ARKTEK AMD Radeon RX 550 8GB GDDR5 Graphics Card,Buy ARKTEK AMD Radeon RX 550 8GB GDDR5 Graphics Card in Bangladesh | LogicBay BD,ARKTEK AMD Radeon RX 550 8GB GDDR5 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, arktek, amd radeon, 5508gb",https://www.startech.com.bd/arktek-amd-radeon-rx-550-8gb-graphics-card,5508GB,GDDR5,1287MHz,7000MHz,,AMD Radeon,RX 500,,,3 Years
STOCK,GIGABYTE Intel Arc A310 WINDFORCE 4G GDDR6 Graphics Card,gigabyte-intel-arc-a310-windforce-4g-gddr6-graphics-card,GPU-GIGABYTE-ARC-A310-WINDFORCE-4G-GDDR6,gigabyte,graphics-card,"Graphics Clock: 2000 MHz • Memory: 4GB GDDR6 • Memory Bandwidth (GB/sec): 124 GB/s • Output: DP x2, HDMI x2",,15900,17000,,IN_STOCK,0,5,false,true,/uploads/gpus/gigabyte-intel-arc-a310-windforce-4g-gddr6-graphics-card.jpg,GIGABYTE Intel Arc A310 WINDFORCE 4G GDDR6 Graphics Card,Buy GIGABYTE Intel Arc A310 WINDFORCE 4G GDDR6 Graphics Card in Bangladesh | LogicBay BD,GIGABYTE Intel Arc A310 WINDFORCE 4G GDDR6 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, gigabyte, intel arc, ",https://www.startech.com.bd/gigabyte-intel-arc-a310-windforce-4g-graphics-card,,GDDR6,,,,Intel Arc,Arc A,,,3 Years
STOCK,Abit Radeon RX 580 8GB GDDR5 Graphics Card,abit-radeon-rx-580-8gb-gddr5-graphics-card,GPU-ABIT-RX-580-8GB-GDDR5,abit,amd-gpu,"Video Memory: 8GB GDDR5 • Core Clock: 1244Mhz • Memory Clock: 1750Mhz • Interface: 2x DisplayPort, 1x HDMI",,17500,,,IN_STOCK,0,5,false,true,/uploads/gpus/abit-radeon-rx-580-8gb-gddr5-graphics-card.jpg,Abit Radeon RX 580 8GB GDDR5 Graphics Card,Buy Abit Radeon RX 580 8GB GDDR5 Graphics Card in Bangladesh | LogicBay BD,Abit Radeon RX 580 8GB GDDR5 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, abit, amd radeon, 8gb",https://www.startech.com.bd/abit-radeon-rx-580-8gb-graphics-card,8GB,GDDR5,,1750Mhz,,AMD Radeon,RX 500,,"2x DisplayPort, 1x HDMI",3 Years
STOCK,AFOX NVIDIA GeForce GTX 750 Ti 4GB GDDR5 Graphics Card,afox-nvidia-geforce-gtx-750-ti-4gb-gddr5-graphics-card,GPU-AFOX-GTX-750-TI-4GB-GDDR5,afox,nvidia,"Video Memory: 4096MB GDDR5 • Base Clock: 1020 MHz, Memory Clock: 5400 MHz • Bus Standard: PCI Express 3.0 • Interface: 1 x DVI, 1 x HDMI, 1x DisplayPort",,18000,,,IN_STOCK,0,5,false,true,/uploads/gpus/afox-nvidia-geforce-gtx-750-ti-4gb-gddr5-graphics-card.jpg,AFOX NVIDIA GeForce GTX 750 Ti 4GB GDDR5 Graphics Card,Buy AFOX NVIDIA GeForce GTX 750 Ti 4GB GDDR5 Graphics Card in Bangladesh | LogicBay BD,AFOX NVIDIA GeForce GTX 750 Ti 4GB GDDR5 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, afox, nvidia geforce, 4gb",https://www.startech.com.bd/afox-gtx-750-ti-4gb-graphics-card,4GB,GDDR5,,5400 MHz,,NVIDIA GeForce,,,"1 x DVI, 1 x HDMI, 1x DisplayPort",3 Years
STOCK,Unika Radeon RX 580 BLIZZARDS 8GD5 V2 8GB GDDR5 Graphics Card,unika-radeon-rx-580-blizzards-8gd5-v2-8gb-gddr5-graphics-card,GPU-UNIKA-RX-580-BLIZZARDS-8GD5-V2-8GB-G,unika,amd-gpu,"Video Memory: 8GB GDDR5, Stream Processor: 2048 • Memory Clock: 7000MHz, Boost Clock: 1244MHz • Memory Interface: 256bit, Interface Type: PCI-E 3.0 • Interface: 2x DisplayPort, 1x HDMI",,17800,18500,,IN_STOCK,0,5,false,true,/uploads/gpus/unika-radeon-rx-580-blizzards-8gd5-v2-8gb-gddr5-graphics-card.jpg,Unika Radeon RX 580 BLIZZARDS 8GD5 V2 8GB GDDR5 Graphics Card,Buy Unika Radeon RX 580 BLIZZARDS 8GD5 V2 8GB GDDR5 Graphics Card in Bangladesh | LogicBay BD,Unika Radeon RX 580 BLIZZARDS 8GD5 V2 8GB GDDR5 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, unika, amd radeon, 8gb",https://www.startech.com.bd/unika-radeon-rx-580-blizzards-8gd5-v2-graphics-card,8GB,GDDR5,,"7000MHz, Boost Clock: 1244MHz",,AMD Radeon,RX 500,,"2x DisplayPort, 1x HDMI",3 Years
STOCK,OCPC RX 580 8GB DDR5 XX BLACK Graphics Card,ocpc-rx-580-8gb-ddr5-xx-black-graphics-card,GPU-OCPC-RX-580-8GB-DDR5-XX-BLACK,ocpc,amd-gpu,"Memory Clock: 1500 Mhz • Boost Clock: Up to 1206 MHz • Stream Processors: 2048SP • Video Output: 3 x DP, 1 x HDMI",,18900,,,IN_STOCK,0,5,false,true,/uploads/gpus/ocpc-rx-580-8gb-ddr5-xx-black-graphics-card.jpg,OCPC RX 580 8GB DDR5 XX BLACK Graphics Card,Buy OCPC RX 580 8GB DDR5 XX BLACK Graphics Card in Bangladesh | LogicBay BD,OCPC RX 580 8GB DDR5 XX BLACK Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, ocpc, amd radeon, 5808gb",https://www.startech.com.bd/ocpc-rx-580-8gb-xx-black-graphics-card,5808GB,,,1500 Mhz,,AMD Radeon,RX 500,,,3 Years
STOCK,PELADN RX 580 8G 256Bit Dual Fans Gaming Graphics Card,peladn-rx-580-8g-256bit-dual-fans-gaming-graphics-card,GPU-PELADN-RX-580-8G-256BIT-DUAL-FANS-GA,peladn,amd-gpu,"Base: 1125 Mhz • Memory Clock: Up to 1750 Mhz • Video Output: 3 x DP, 1 x HDMI • Two-fan cooling system",,17999,19000,,IN_STOCK,0,5,false,true,/uploads/gpus/peladn-rx-580-8g-256bit-dual-fans-gaming-graphics-card.jpg,PELADN RX 580 8G 256Bit Dual Fans Gaming Graphics Card,Buy PELADN RX 580 8G 256Bit Dual Fans Gaming Graphics Card in Bangladesh | LogicBay BD,PELADN RX 580 8G 256Bit Dual Fans Gaming Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, peladn, amd radeon, ",https://www.startech.com.bd/peladn-rx-580-8g-gaming-graphics-card,,,,Up to 1750 Mhz,,AMD Radeon,RX 500,,,3 Years
STOCK,MSI GeForce GT 1030 AERO ITX OC 4GB GDDR4 Graphic Card,msi-geforce-gt-1030-aero-itx-oc-4gb-gddr4-graphic-card,GPU-MSI-GT-1030-AERO-ITX-OC-4GB-GDDR4,msi,nvidia,"Boost Clock: 1430 MHz, Memory Speed: 2100 MHz • Memory: 4GB GDDR4, Direct X 12, Open GL 4.5 • Memory BUS: 64-bit; PCI Express 3.0 • Output: HDmI x 1, DVI x 1",,16999,19500,,IN_STOCK,0,5,false,true,/uploads/gpus/msi-geforce-gt-1030-aero-itx-oc-4gb-gddr4-graphic-card.jpg,MSI GeForce GT 1030 AERO ITX OC 4GB GDDR4 Graphic Card,Buy MSI GeForce GT 1030 AERO ITX OC 4GB GDDR4 Graphic Card in Bangladesh | LogicBay BD,MSI GeForce GT 1030 AERO ITX OC 4GB GDDR4 Graphic Card. Check price and warranty at LogicBay BD.,"graphics card, msi, nvidia geforce, 4gb",https://www.startech.com.bd/msi-geforce-gt-1030-aero-itx-oc-4gb-gddr4-graphic-card,4GB,GDDR4,,,,NVIDIA GeForce,GT 1000,,,3 Years
